domain,instance,solver,time(s),memory(kB),identified as unsolvable,status
sync-impossible,instance_1_3,verified-encoder,0.00,5348,true,okay,okok+ Domain File: ./ground-pddl-problems/sync-impossible/instance_1_3_domain.pddl + Problem File: ./ground-pddl-problems/sync-impossible/instance_1_3_problem.pddl + Network File: ./muntax-dir/sync-impossible/instance_1_3.muntax + {"automata": [{"name": "main", "nodes": [{"id": 0, "name": "init", "invariant": ""}, {"id": 1, "name": "planning", "invariant": ""}, {"id": 2, "name": "goal", "invariant": ""}], "committed": [], "urgent": [0, 2], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 0", "label": "", "update": "planning_lock := 1, acts_active := 0, var_exd_r0 := 1, var_exc_r0 := 1"}, {"source": 1, "target": 2, "guard": "planning_lock = 1 && acts_active = 0 && var_pg_r0 = 1", "label": "", "update": "planning_lock := 2"}, {"source": 2, "target": 2, "guard": "", "label": "", "update": ""}]}, {"name": "act__c1_r0_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exc_r0 = 0 && lock_pb_r0_p0 = 0 && lock_pb_r0_p1 = 0 && lock_pb_r0_p2 = 0 && var_exd_r0 = 1 && var_exc_r0 = 1 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c2_r0_ >= 0 && end__c1_r0_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c2_r0_ > 0 && end__c1_r0_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exc_r0 := 0, var_pb_r0_p0 := 0, var_pb_r0_p1 := 0, var_pb_r0_p2 := 0, var_pa_r0 := 1, start__c1_r0_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__c1_r0_ <= 2 && start__c1_r0_ >= 2", "label": "", "update": "end__c1_r0_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1 && lock_pa_r0 = 0 && var_pb_r0_p0 = 1 && var_pb_r0_p1 = 1 && var_pb_r0_p2 = 1", "label": "", "update": "acts_active := acts_active + -1, var_pa_r0 := 0, var_exc_r0 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__c1_r0_ <= 2 && start__c1_r0_ >= 2", "label": "", "update": "end__c1_r0_ := 0"}]}, {"name": "act__c2_r0_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exc_r0 = 0 && lock_px_r0_p0 = 0 && lock_px_r0_p1 = 0 && lock_px_r0_p2 = 0 && var_exc_r0 = 1 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c2_r0_ >= 0 && end__c1_r0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c2_r0_ > 0 && end__c1_r0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exc_r0 := 0, var_px_r0_p0 := 0, var_px_r0_p1 := 0, var_px_r0_p2 := 0, start__c2_r0_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__c2_r0_ <= 2 && start__c2_r0_ >= 2", "label": "", "update": "end__c2_r0_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1 && var_px_r0_p0 = 1 && var_px_r0_p1 = 1 && var_px_r0_p2 = 1", "label": "", "update": "acts_active := acts_active + -1, var_exc_r0 := 1, var_pg_r0 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__c2_r0_ <= 2 && start__c2_r0_ >= 2", "label": "", "update": "end__c2_r0_ := 0"}]}, {"name": "act__d_r0_p0_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exd_r0 = 0 && var_pa_r0 = 1 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c1_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c1_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exd_r0 := 0, var_pb_r0_p0 := 1, start__d_r0_p0_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p0_ <= 33 && start__d_r0_p0_ >= 33", "label": "", "update": "end__d_r0_p0_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1", "label": "", "update": "acts_active := acts_active + -1, var_exd_r0 := 1, var_px_r0_p0 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p0_ <= 33 && start__d_r0_p0_ >= 33", "label": "", "update": "end__d_r0_p0_ := 0"}]}, {"name": "act__d_r0_p1_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exd_r0 = 0 && var_pa_r0 = 1 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c1_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c1_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exd_r0 := 0, var_pb_r0_p1 := 1, start__d_r0_p1_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p1_ <= 39 && start__d_r0_p1_ >= 39", "label": "", "update": "end__d_r0_p1_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1", "label": "", "update": "acts_active := acts_active + -1, var_exd_r0 := 1, var_px_r0_p1 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p1_ <= 39 && start__d_r0_p1_ >= 39", "label": "", "update": "end__d_r0_p1_ := 0"}]}, {"name": "act__d_r0_p2_", "nodes": [{"id": 0, "name": "off", "invariant": ""}, {"id": 1, "name": "starting", "invariant": ""}, {"id": 2, "name": "running", "invariant": ""}, {"id": 3, "name": "ending", "invariant": ""}], "committed": [], "urgent": [1, 3], "initial": 0, "edges": [{"source": 0, "target": 1, "guard": "planning_lock = 1 && lock_exd_r0 = 0 && var_pa_r0 = 1 && end__d_r0_p2_ >= 0 && end__d_r0_p1_ >= 0 && end__d_r0_p0_ >= 0 && end__c1_r0_ >= 0 && start__c1_r0_ >= 0 && end__d_r0_p2_ > 0 && end__d_r0_p1_ > 0 && end__d_r0_p0_ > 0 && end__c1_r0_ > 0 && start__c1_r0_ > 0", "label": "", "update": "acts_active := acts_active + 1, var_exd_r0 := 0, var_pb_r0_p2 := 1, start__d_r0_p2_ := 0"}, {"source": 1, "target": 2, "guard": "planning_lock = 1", "label": "", "update": ""}, {"source": 2, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p2_ <= 2 && start__d_r0_p2_ >= 2", "label": "", "update": "end__d_r0_p2_ := 0"}, {"source": 3, "target": 0, "guard": "planning_lock = 1", "label": "", "update": "acts_active := acts_active + -1, var_exd_r0 := 1, var_px_r0_p2 := 1"}, {"source": 1, "target": 3, "guard": "planning_lock = 1 && end__c2_r0_ >= 0 && start__d_r0_p2_ >= 0 && start__d_r0_p1_ >= 0 && start__d_r0_p0_ >= 0 && start__c2_r0_ >= 0 && start__c1_r0_ >= 0 && end__c2_r0_ > 0 && start__d_r0_p2_ > 0 && start__d_r0_p1_ > 0 && start__d_r0_p0_ > 0 && start__c2_r0_ > 0 && start__c1_r0_ > 0 && start__d_r0_p2_ <= 2 && start__d_r0_p2_ >= 2", "label": "", "update": "end__d_r0_p2_ := 0"}]}], "clocks": "start__c1_r0_, start__c2_r0_, start__d_r0_p0_, start__d_r0_p1_, start__d_r0_p2_, end__c1_r0_, end__c2_r0_, end__d_r0_p0_, end__d_r0_p1_, end__d_r0_p2_", "vars": "acts_active[0:5], planning_lock[0:2], lock_exd_r0[0:5], lock_exc_r0[0:5], lock_pa_r0[0:5], lock_px_r0_p0[0:5], lock_pb_r0_p0[0:5], lock_px_r0_p1[0:5], lock_pb_r0_p1[0:5], lock_px_r0_p2[0:5], lock_pb_r0_p2[0:5], var_exd_r0[0:1], var_exc_r0[0:1], var_pa_r0[0:1], var_pg_r0[0:1], var_px_r0_p0[0:1], var_pb_r0_p0[0:1], var_px_r0_p1[0:1], var_pb_r0_p1[0:1], var_px_r0_p2[0:1], var_pb_r0_p2[0:1]", "formula": "E<> main.goal", "broadcast": []} + Total Time: : 0.003 |
sync-impossible,instance_1_3,model-converter,0.01,11828,true,okay,|
sync-impossible,instance_1_3,tck-covreach,0.13,19384,true,okay,COVERED_STATES 8148 MEMORY_MAX_RSS 19384 REACHABLE false RUNNING_TIME_SECONDS 0.101382 STORED_STATES 2455 VISITED_STATES 5200 VISITED_TRANSITIONS 10602 |
sync-impossible,instance_1_3,cert-conv,0.57,49004,true,okay,|
sync-impossible,instance_1_3,muntac-cert-check,0.28,157624,true,okay,** Configuration options ** * Deadlock: False * Implementation: 1 * Num Threads: 1 * Measuring CPU time: False Broadcast channels  Renaming Calculating ceiling Time for converting state space: 0.023 Number of discrete states: 954 Checking renaming Renaming network Automata after renaming ([], ([], ([(0, (1 = 0, ([], ((Sil 0), ([(1, 1), (0, 0), (11, 1), (12, 1)], ([11], 1)))))), (1, (1 = 1 && 0 = 0 && 14 = 1, ([], ((Sil 0), ([(1, 2)], ([11], 2)))))), (2, (true, ([], ((Sil 0), ([], ([11], 2))))))], [(0, [LE 11 0]), (2, [LE 11 0]), (1, [])]))) ([], ([], ([(0, (1 = 1 && 3 = 0 && 6 = 0 && 8 = 0 && 10 = 0 && 11 = 1 && 12 = 1, ([GT 1 0, GT 2 0, GT 3 0, GT 4 0, GT 5 0, GT 6 0, GT 7 0, GT 8 0, GT 9 0, GT 10 0, GE 1 0, GE 2 0, GE 3 0, GE 4 0, GE 5 0, GE 6 0, GE 7 0, GE 8 0, GE 9 0, GE 10 0], ((Sil 0), ([(0, binop 0 1), (12, 0), (16, 0), (18, 0), (20, 0), (13, 1)], ([11, 1], 1)))))), (1, (1 = 1, ([], ((Sil 0), ([], ([11], 2)))))), (2, (1 = 1, ([GE 1 2, LE 1 2, GT 1 0, GT 2 0, GT 3 0, GT 4 0, GT 5 0, GE 1 0, GE 2 0, GE 3 0, GE 4 0, GE 5 0], ((Sil 0), ([], ([11, 6], 3)))))), (3, (1 = 1 && 4 = 0 && 16 = 1 && 18 = 1 && 20 = 1, ([], ((Sil 0), ([(0, binop 0 -1), (13, 0), (12, 1)], ([11], 0)))))), (1, (1 = 1, ([GE 1 2, LE 1 2, GT 1 0, GT 2 0, GT 3 0, GT 4 0, GT 5 0, GE 1 0, GE 2 0, GE 3 0, GE 4 0, GE 5 0], ((Sil 0), ([], ([11, 6], 3))))))], [(1, [LE 11 0]), (3, [LE 11 0]), (0, []), (2, [])]))) ([], ([], ([(0, (1 = 1 && 3 = 0 && 5 = 0 && 7 = 0 && 9 = 0 && 12 = 1, ([GT 1 0, GT 2 0, GT 6 0, GT 7 0, GT 8 0, GT 9 0, GT 10 0, GE 1 0, GE 2 0, GE 6 0, GE 7 0, GE 8 0, GE 9 0, GE 10 0], ((Sil 0), ([(0, binop 0 1), (12, 0), (15, 0), (17, 0), (19, 0)], ([11, 2], 1)))))), (1, (1 = 1, ([], ((Sil 0), ([], ([11], 2)))))), (2, (1 = 1, ([GE 2 2, LE 2 2, GT 1 0, GT 2 0, GT 8 0, GT 9 0, GT 10 0, GE 1 0, GE 2 0, GE 8 0, GE 9 0, GE 10 0], ((Sil 0), ([], ([11, 7], 3)))))), (3, (1 = 1 && 15 = 1 && 17 = 1 && 19 = 1, ([], ((Sil 0), ([(0, binop 0 -1), (12, 1), (14, 1)], ([11], 0)))))), (1, (1 = 1, ([GE 2 2, LE 2 2, GT 1 0, GT 2 0, GT 8 0, GT 9 0, GT 10 0, GE 1 0, GE 2 0, GE 8 0, GE 9 0, GE 10 0], ((Sil 0), ([], ([11, 7], 3))))))], [(1, [LE 11 0]), (3, [LE 11 0]), (0, []), (2, [])]))) ([], ([], ([(0, (1 = 1 && 2 = 0 && 13 = 1, ([GT 1 0, GT 6 0, GT 8 0, GT 9 0, GT 10 0, GE 1 0, GE 6 0, GE 8 0, GE 9 0, GE 10 0], ((Sil 0), ([(0, binop 0 1), (11, 0), (16, 1)], ([11, 3], 1)))))), (1, (1 = 1, ([], ((Sil 0), ([], ([11], 2)))))), (2, (1 = 1, ([GE 3 33, LE 3 33, GT 1 0, GT 2 0, GT 3 0, GT 4 0, GT 5 0, GT 7 0, GE 1 0, GE 2 0, GE 3 0, GE 4 0, GE 5 0, GE 7 0], ((Sil 0), ([], ([11, 8], 3)))))), (3, (1 = 1, ([], ((Sil 0), ([(0, binop 0 -1), (11, 1), (15, 1)], ([11], 0)))))), (1, (1 = 1, ([GE 3 33, LE 3 33, GT 1 0, GT 2 0, GT 3 0, GT 4 0, GT 5 0, GT 7 0, GE 1 0, GE 2 0, GE 3 0, GE 4 0, GE 5 0, GE 7 0], ((Sil 0), ([], ([11, 8], 3))))))], [(1, [LE 11 0]), (3, [LE 11 0]), (0, []), (2, [])]))) ([], ([], ([(0, (1 = 1 && 2 = 0 && 13 = 1, ([GT 1 0, GT 6 0, GT 8 0, GT 9 0, GT 10 0, GE 1 0, GE 6 0, GE 8 0, GE 9 0, GE 10 0], ((Sil 0), ([(0, binop 0 1), (11, 0), (18, 1)], ([11, 4], 1)))))), (1, (1 = 1, ([], ((Sil 0), ([], ([11], 2)))))), (2, (1 = 1, ([GE 4 39, LE 4 39, GT 1 0, GT 2 0, GT 3 0, GT 4 0, GT 5 0, GT 7 0, GE 1 0, GE 2 0, GE 3 0, GE 4 0, GE 5 0, GE 7 0], ((Sil 0), ([], ([11, 9], 3)))))), (3, (1 = 1, ([], ((Sil 0), ([(0, binop 0 -1), (11, 1), (17, 1)], ([11], 0)))))), (1, (1 = 1, ([GE 4 39, LE 4 39, GT 1 0, GT 2 0, GT 3 0, GT 4 0, GT 5 0, GT 7 0, GE 1 0, GE 2 0, GE 3 0, GE 4 0, GE 5 0, GE 7 0], ((Sil 0), ([], ([11, 9], 3))))))], [(1, [LE 11 0]), (3, [LE 11 0]), (0, []), (2, [])]))) ([], ([], ([(0, (1 = 1 && 2 = 0 && 13 = 1, ([GT 1 0, GT 6 0, GT 8 0, GT 9 0, GT 10 0, GE 1 0, GE 6 0, GE 8 0, GE 9 0, GE 10 0], ((Sil 0), ([(0, binop 0 1), (11, 0), (20, 1)], ([11, 5], 1)))))), (1, (1 = 1, ([], ((Sil 0), ([], ([11], 2)))))), (2, (1 = 1, ([GE 5 2, LE 5 2, GT 1 0, GT 2 0, GT 3 0, GT 4 0, GT 5 0, GT 7 0, GE 1 0, GE 2 0, GE 3 0, GE 4 0, GE 5 0, GE 7 0], ((Sil 0), ([], ([11, 10], 3)))))), (3, (1 = 1, ([], ((Sil 0), ([(0, binop 0 -1), (11, 1), (19, 1)], ([11], 0)))))), (1, (1 = 1, ([GE 5 2, LE 5 2, GT 1 0, GT 2 0, GT 3 0, GT 4 0, GT 5 0, GT 7 0, GE 1 0, GE 2 0, GE 3 0, GE 4 0, GE 5 0, GE 7 0], ((Sil 0), ([], ([11, 10], 3))))))], [(1, [LE 11 0]), (3, [LE 11 0]), (0, []), (2, [])]))) Renaming formula Renaming state Checking preconditions Running precond_mc Start state is in state list: passed Start state fulfills property: passed Start state is subsumed: passed Check property: passed State set invariant check: passed All check: : passed Target property check: : passed Time for certificate checking: 0.146 Certificate was accepted Time to check final state predicate: 0.002 Time for state space invariant check: 0.134 Time for loading certificate: 0.005 Time to check DBMs: 0.003 Time to check states: 0.001 Time to check ceiling: 0.000 Time for converting DBMs in certificate: 0.000 Time to deserialize certificate: 0.073 |
sync-impossible,instance_1_3,tamer-ctp,0.00,5368,false,1,ERROR: An error of type ParserError was thrown during the execution of TAMER. The reported error is: ParserError: syntax error at line 3 Command exited with non-zero status 1 |
sync-impossible,instance_1_3,tamer-ftp,0.00,5368,false,1,ERROR: An error of type ParserError was thrown during the execution of TAMER. The reported error is: ParserError: syntax error at line 3 Command exited with non-zero status 1 |
sync-impossible,instance_1_3,tamer-ctp-ground,0.02,5344,true,okay,No solution exists. |
sync-impossible,instance_1_3,tamer-ftp-ground,,,false,okay,|
sync-impossible,instance_1_3,tfd,0.05,15488,true,okay,Parsing... Contains quantified condition(s): True Instantiating... Starting instantiation [26 rules]... Finding invariants... Finding invariants... 14 initial candidates [0.000s CPU, 0.001s wall-clock] Checking invariant weight... [0.000s CPU, 0.000s wall-clock] Instantiating groups... Choosing groups... 12 uncovered facts (before using the results from the invariant synthesis) 12 uncovered facts Building translation key... Building STRIPS to SAS dictionary... Translating task... Processing axioms... Found 0 axioms that are always true and 0 that are always false constrained 6 conditions Writing output... Done! contains_quantified_conditions: 1 Building causal graph... The causal graph is not acyclic. 15 variables of 15 necessary 5 of 5 operators necessary. 2 of 2 Axiom_relational rules necessary. 0 of 0 Axiom_functional rules necessary. Building domain transition graphs... solveable in poly time 0 Building successor generator... all_operator_indices.size(): 5 Writing output... printing SG 15 done Planner Paramters: Anytime Search: Enabled Timeout if plan was found: 0 seconds (no timeout) Timeout while no plan was found: 0 seconds (no timeout) Greedy Search: Disabled Verbose: Enabled Lazy Heuristic Evaluation: Enabled Use caching in heuristic. Cyclic CG heuristic: Enabled Preferred Operators: Enabled Makespan heuristic: Disabled Preferred Operators: Disabled No Heuristic: Disabled Cg Heuristic Zero Cost Waiting Transitions: Enabled Cg Heuristic Fire Waiting Transitions Only If Local Problems Matches State: Disabled PrefOpsOrderedMode: Enabled with 1 goals PrefOpsCheapestMode: Enabled with 1 goals PrefOpsMostExpensiveMode: Disabled with 1000 goals PrefOpsRandMode: Disabled with 1000 goals PrefOpsConcurrentMode: Disabled Reset after solution was found: Enabled Reward only preferred operators queue: Disabled GValues by: Timestamp Queue management mode: Priority based Known by logical state only filtering: Disabled use_subgoals_to_break_makespan_ties: Disabled Reschedule plans: Enabled Epsilonize internally: Enabled Epsilonize externally: Disabled Keep original plans: Enabled Plan name: "/home/david/work/tchecker-experiments/plan-dir/sync-impossible/tfd_instance_1_3_plan.pddl" Plan monitor file: "" (no monitoring) Monitoring verify timestamps: Disabled Contains universal conditions: 1 Disabling rescheduling because of universal conditions in original task! Giving prior boost to open list 0 INIT Open list sizes (priorities): 0 (-5000), 0 (0), 0 (0), 0 (0), Initializing cyclic causal graph heuristic...done. Search Time: 0 sec. Expanded Nodes: 1 state(s). Rate: inf Nodes/s (over 0.0s) inf Nodes/s (total average) Generated Nodes: 0 state(s). Rate: -nan Nodes/s (over 0.0s) -nan Nodes/s (total average) Overall branching factor by list sizes: 0 Averaged overall branching factor: Mean 0.00 Std: 0.00 (Num: 0) Branching factors by open list: OpenList sizes: 0 0 0 0 Heuristic Computations (per heuristic): 1 Total: 1 Number of cache hits in heuristic (per heuristic): 0 Total: 0 Best heuristic values of queues: [0: -1] [1: -1] [2: -1] [3: -1] Completely explored state space -- no solution! Search time: 0 seconds - Walltime: 4.48227e-05 seconds Total time: 0 seconds - Walltime: 0.000236988 seconds ('translate/translate.py', '/home/david/work/tchecker-experiments/pddl-domains/sync-impossible/domain.pddl', '/home/david/work/tchecker-experiments/pddl-domains/sync-impossible/instances/instance_1_3.pddl') {} ('preprocess/preprocess',) {'stdin': <_io.TextIOWrapper name='output.sas' mode='r' encoding='UTF-8'>} ('search/search', 'y+Y+a+e+r+O+1+C+1+b', 'p', '/home/david/work/tchecker-experiments/plan-dir/sync-impossible/tfd_instance_1_3_plan.pddl') {'stdin': <_io.TextIOWrapper name='output' mode='r' encoding='UTF-8'>} Traceback (most recent call last): File "/home/david/work/tchecker-experiments/./sources/tfd/downward/tfd", line 44, in <module> main(domain, problem, result_name, config) ~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File "/home/david/work/tchecker-experiments/./sources/tfd/downward/tfd", line 25, in main run("search/search", config, "p", result_name, input="output") ~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File "/home/david/work/tchecker-experiments/./sources/tfd/downward/tfd", line 20, in run subprocess.check_call(sum([arg.split("+") for arg in args],[]), **redirections) ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File "/usr/lib/python3.13/subprocess.py", line 419, in check_call raise CalledProcessError(retcode, cmd) subprocess.CalledProcessError: Command '['search/search', 'y', 'Y', 'a', 'e', 'r', 'O', '1', 'C', '1', 'b', 'p', '/home/david/work/tchecker-experiments/plan-dir/sync-impossible/tfd_instance_1_3_plan.pddl']' returned non-zero exit status 1. |
